Compound	Cluster	Classes	Common names	MetaCyc link
ACETOACETYL-COA	7	3-KETOACYL-COA, Compounds, Thioesters, FRAMES, ACYL-COA, Compounds-And-Elements, Short-Chain-oxoacyl-CoAs, Esters, Chemicals, 3-Oxoacyl-CoAs, All-Coas	acetoacetyl-CoA	https://metacyc.org/compound?orgid=META&id=ACETOACETYL-COA
CPD-21340	7	Lipids, Compounds, Isoprenoid-Phosphates, FRAMES, Polyisoprenoids, Isoprenoid-Derivatives, Compounds-And-Elements, Chemicals, TRANS-POLYISOPRENYL-PP, Polyisoprenyl-Diphosphates	all-trans-nonaprenyl diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-21340
CPD8J2-27	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	S-(2-succinyl)-L-cysteine	https://metacyc.org/compound?orgid=META&id=CPD8J2-27
L-GLUTAMATE_GAMMA-SEMIALDEHYDE	7	Compounds, FRAMES, All-Carboxy-Acids, All-Amino-Acids, Carboxylates, Compounds-And-Elements, Acids, Organic-Acids, Chemicals, Non-standard-amino-acids, Amino-Acids, Alpha-Amino-Acids	L-glutamate-5-semialdehyde	https://metacyc.org/compound?orgid=META&id=L-GLUTAMATE_GAMMA-SEMIALDEHYDE
CPD-15530	7	Hexuronates, Compounds, Carbohydrates, All-Carboxy-Acids, All-Carbohydrates, Acids, Compounds-And-Elements, Organic-Acids, Monocarboxylates, Uronates, FRAMES, Carboxylates, GLUCURONATE, Chemicals, Carbohydrate-acids, Glycans	aldehydo-D-glucuronate	https://metacyc.org/compound?orgid=META&id=CPD-15530
CPD-9610	7	Lipids, Compounds, Isoprenoid-Phosphates, FRAMES, Polyisoprenoids, Isoprenoid-Derivatives, Compounds-And-Elements, Chemicals, TRANS-POLYISOPRENYL-PP, Polyisoprenyl-Diphosphates	all-trans-decaprenyl diphosphate	https://metacyc.org/compound?orgid=META&id=CPD-9610
3S-CITRYL-COA	7	Compounds, Compounds-And-Elements, Thioesters, Esters, FRAMES, Chemicals, All-Coas	(3S)-citryl-CoA	https://metacyc.org/compound?orgid=META&id=3S-CITRYL-COA
DGTP	7	Compounds, Deoxy-Ribonucleoside-Triphosphates, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Deoxynucleotides, Compounds-And-Elements, Purine-deoxyribonucleosides-5-PPP, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Purines, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Nucleoside-Triphosphates, Purine-Nucleotides, Organic-heterobicyclic-compounds, Nucleotides, Chemicals, Purine-deoxyribonucleotides, Organic-Heteropolycyclic-Compounds	dGTP	https://metacyc.org/compound?orgid=META&id=DGTP
CPD-15016	7	Compounds, FRAMES, All-Carboxy-Acids, CPD-15015, dicarboxylate, Carboxylates, Acids, Compounds-And-Elements, Organic-Acids, Chemicals, 2-Oxo-carboxylates, 2-Oxo-Acids	(4S)-4-hydroxy-2-oxoglutarate	https://metacyc.org/compound?orgid=META&id=CPD-15016
CPD-317	7	Compounds, Compounds-And-Elements, Thioesters, Esters, FRAMES, Chemicals, All-Coas	CoA-disulfide	https://metacyc.org/compound?orgid=META&id=CPD-317
PROTOHEME	7	Compounds, Organic-heterocyclic-compound, Heme-b, Cyclic-polypyrroles, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Porphyrins, Organometallics, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organonitrogen-Heterocyclic-Compounds, Macrocycles, Polypyrroles, Hemes, Chemicals, Cyclic-tetrapyrroles	protoheme	https://metacyc.org/compound?orgid=META&id=PROTOHEME
CPD-22005	7	3-KETOACYL-COA, Compounds, Thioesters, FRAMES, ACYL-COA, Very-Long-Chain-oxoacyl-CoAs, Compounds-And-Elements, Esters, Chemicals, 3-Oxoacyl-CoAs, All-Coas	3-oxooctacosanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22005
OROTIDINE-5-PHOSPHATE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	orotidine 5'-phosphate	https://metacyc.org/compound?orgid=META&id=OROTIDINE-5-PHOSPHATE
PALMITALDEHYDE	7	Aldehydes-Or-Ketones, Compounds, Compounds-And-Elements, Aldehydes, FRAMES, Chemicals, n-Alkanals	hexadecanal	https://metacyc.org/compound?orgid=META&id=PALMITALDEHYDE
L-HISTIDINOL-P	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	L-histidinol phosphate	https://metacyc.org/compound?orgid=META&id=L-HISTIDINOL-P
D-SERINE	7	Compounds, All-Carboxy-Acids, All-Amino-Acids, D-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, FRAMES, Carboxylates, Serines, Chemicals, Amino-Acids	D-serine	https://metacyc.org/compound?orgid=META&id=D-SERINE
GLYCEROL-3P	7	Compounds, Compounds-And-Elements, Glycerol-1-phosphate, FRAMES, Chemicals	sn-glycerol 3-phosphate	https://metacyc.org/compound?orgid=META&id=GLYCEROL-3P
CPD-367	7	RS-3-Sulfolactate, Compounds, Compounds-And-Elements, FRAMES, Chemicals, SULFONATES, ORGANOSULFUR	(2R)-3-sulfolactate	https://metacyc.org/compound?orgid=META&id=CPD-367
GDP-TP	7	Modified-Nucleotides, Compounds, Nucleotides, Compounds-And-Elements, FRAMES, Chemicals, All-Nucleosides	pppGpp	https://metacyc.org/compound?orgid=META&id=GDP-TP
TDP	7	Pyrimidines, Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, Diazines, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Chemicals	dTDP	https://metacyc.org/compound?orgid=META&id=TDP
CPD-469	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	N-acetyl-L-glutamate 5-semialdehyde	https://metacyc.org/compound?orgid=META&id=CPD-469
AICAR	7	Amides, Compounds, Compounds-And-Elements, FRAMES, Chemicals, Carboxamides	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	https://metacyc.org/compound?orgid=META&id=AICAR
CPD-499	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	(R)-5-phosphomevalonate	https://metacyc.org/compound?orgid=META&id=CPD-499
SUC	7	Compounds, FRAMES, All-Carboxy-Acids, dicarboxylate, Carboxylates, Acids, Compounds-And-Elements, Organic-Acids, Chemicals, C4-dicarboxylates	succinate	https://metacyc.org/compound?orgid=META&id=SUC
CPD-14281	7	Compounds, Thioesters, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, FRAMES, D2-ENOYL-COA, Compounds-And-Elements, Esters, Chemicals, TRANS-D2-ENOYL-COA, All-Coas	trans-docos-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14281
CPD-22014	7	Compounds, Thioesters, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, FRAMES, D2-ENOYL-COA, Compounds-And-Elements, Esters, Chemicals, TRANS-D2-ENOYL-COA, All-Coas	trans-dotriaconta-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22014
CPD-22006	7	Compounds, Thioesters, Very-Long-Chain-Trans-23-Dehydroacyl-CoA, FRAMES, D2-ENOYL-COA, Compounds-And-Elements, Esters, Chemicals, TRANS-D2-ENOYL-COA, All-Coas	trans-octacos-2-enoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22006
COPROPORPHYRINOGEN_I	7	Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Macrocycles, Cyclic-polypyrroles, Organic-heteromonocyclic-compounds, Polypyrroles, Compounds-And-Elements, Chemicals, Porphyrins, Cyclic-tetrapyrroles	coproporphyrinogen I	https://metacyc.org/compound?orgid=META&id=COPROPORPHYRINOGEN_I
D-GLUCOSAMINE-6-P	7	Carbohydrate-Derivatives, Compounds, Carbohydrates, All-Carbohydrates, Compounds-And-Elements, SUGAR-6-PHOSPHATES, FRAMES, Sugar-Phosphate, Chemicals, Glycans	D-glucosamine 6-phosphate	https://metacyc.org/compound?orgid=META&id=D-GLUCOSAMINE-6-P
2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	2-C-methyl-D-erythritol-2,4-cyclodiphosphate	https://metacyc.org/compound?orgid=META&id=2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE
PHOSPHORIBOSYL-FORMAMIDO-CARBOXAMIDE	7	Amides, Compounds, Compounds-And-Elements, FRAMES, Chemicals, Carboxamides	5-formamido-1-(5-phospho-D-ribosyl)-imidazole-4-carboxamide	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBOSYL-FORMAMIDO-CARBOXAMIDE
CMP	7	Pyrimidines, Compounds, Diazines, Organic-heterocyclic-compound, Pyrimidine-ribonucleotides, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Nitrogen-Molecular-Entities, Ribonucleoside-Monophosphates, Organonitrogen-Compounds, FRAMES, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Pyrimidine-nucleotides, Ribonucleotides, Nucleotides, Pyrimidine-ribonucleosides-5-P, Chemicals, Nucleoside-Monophosphates	CMP	https://metacyc.org/compound?orgid=META&id=CMP
N-ACETYL-GLUTAMYL-P	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	N-acetylglutamyl-phosphate	https://metacyc.org/compound?orgid=META&id=N-ACETYL-GLUTAMYL-P
CPD-10260	7	3-KETOACYL-COA, Compounds, Thioesters, FRAMES, ACYL-COA, Compounds-And-Elements, Esters, Long-Chain-oxoacyl-CoAs, Chemicals, 3-Oxoacyl-CoAs, All-Coas	3-oxooctadecanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-10260
2-Hexadecenoyl-ACPs	7	Proteins, FRAMES, Macromolecules, Monounsaturated-acyl-ACPs, Modified-Proteins, ACYL-ACP, Polypeptides, TRANS-D2-ENOYL-ACP, Chemicals, All-ACPs	a (2E)-hexadec-2-enoyl-[acp]	https://metacyc.org/compound?orgid=META&id=2-Hexadecenoyl-ACPs
GUANIDOACETIC_ACID	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	guanidinoacetate	https://metacyc.org/compound?orgid=META&id=GUANIDOACETIC_ACID
4-AMINO-4-DEOXYCHORISMATE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	4-amino-4-deoxychorismate	https://metacyc.org/compound?orgid=META&id=4-AMINO-4-DEOXYCHORISMATE
CPD-341	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Indole-Derivatives, Indoles, Aromatics	(indol-3-yl)ethanol	https://metacyc.org/compound?orgid=META&id=CPD-341
UDP	7	Pyrimidines, Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, Diazines, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Chemicals	UDP	https://metacyc.org/compound?orgid=META&id=UDP
R-3-hydroxymyristoyl-ACPs	7	Proteins, FRAMES, Macromolecules, Modified-Proteins, ACYL-ACP, OH-ACYL-ACP, Polypeptides, Chemicals, All-ACPs	a (3R)-3-hydroxytetradecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=R-3-hydroxymyristoyl-ACPs
TYRAMINE	7	Compounds, All-Amines, FRAMES, Aromatics, Aryl-Amines, Aralkylamines, Compounds-And-Elements, Alkylamines, Chemicals	tyramine	https://metacyc.org/compound?orgid=META&id=TYRAMINE
DIHYDROFOLATE	7	Compounds, Organic-heterocyclic-compound, Cofactors, Organic-heteromonocyclic-compounds, Compounds-And-Elements, DIHYDROFOLATE-GLU-N, All-Folates, Vitamins, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organonitrogen-Heterocyclic-Compounds, Pterins, Organic-heterobicyclic-compounds, Chemicals, Pteroates, Pteridines, Organic-Heteropolycyclic-Compounds	7,8-dihydrofolate monoglutamate	https://metacyc.org/compound?orgid=META&id=DIHYDROFOLATE
3-KETOBUTYRATE	7	Compounds, CPD-12642, FRAMES, All-Carboxy-Acids, Carboxylates, Acids, Compounds-And-Elements, Organic-Acids, Chemicals	acetoacetate	https://metacyc.org/compound?orgid=META&id=3-KETOBUTYRATE
CPD-22008	7	3-KETOACYL-COA, Compounds, Thioesters, FRAMES, ACYL-COA, Very-Long-Chain-oxoacyl-CoAs, Compounds-And-Elements, Esters, Chemicals, 3-Oxoacyl-CoAs, All-Coas	3-oxotriacontanoyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-22008
CPD-13610	7	Compounds, FRAMES, Compounds-And-Elements, CPD-22221, Chemicals, Amino-alcohols, Alcohols, Sphingoids	C20 3-dehydrosphinganine	https://metacyc.org/compound?orgid=META&id=CPD-13610
BILIVERDINE	7	Bilins, Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Organic-heteromonocyclic-compounds, Polypyrroles, Compounds-And-Elements, Chemicals	(Z,Z)-biliverdin-IX &alpha;	https://metacyc.org/compound?orgid=META&id=BILIVERDINE
DUTP	7	Pyrimidines, Compounds, Deoxy-Ribonucleoside-Triphosphates, Diazines, Organic-heterocyclic-compound, Pyrimidine-deoxyribonucleosides-5-PPP, Deoxynucleotides, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Pyrimidine-nucleotides, Nucleoside-Triphosphates, Nucleotides, Chemicals, Pyrimidine-deoxyribonucleotides	dUTP	https://metacyc.org/compound?orgid=META&id=DUTP
HYDROXY-METHYL-BUTENYL-DIP	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate	https://metacyc.org/compound?orgid=META&id=HYDROXY-METHYL-BUTENYL-DIP
CPD-13914	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	cyclic-2,3-O-oxalyl-L-threonate	https://metacyc.org/compound?orgid=META&id=CPD-13914
CPD-14273	7	3-KETOACYL-COA, Compounds, Thioesters, FRAMES, ACYL-COA, Very-Long-Chain-oxoacyl-CoAs, Compounds-And-Elements, Esters, Chemicals, 3-Oxoacyl-CoAs, All-Coas	3-oxolignoceroyl-CoA	https://metacyc.org/compound?orgid=META&id=CPD-14273
ACET	7	Compounds, FRAMES, All-Carboxy-Acids, Carboxylates, Acids, Compounds-And-Elements, Short-Chain-Carboxylates, Organic-Acids, Chemicals	acetate	https://metacyc.org/compound?orgid=META&id=ACET
MALONYL-ACP	7	Proteins, FRAMES, Macromolecules, Modified-Proteins, ACYL-ACP, Saturated-acyl-ACPs, Polypeptides, Chemicals, All-ACPs	a malonyl-[acp]	https://metacyc.org/compound?orgid=META&id=MALONYL-ACP
PHOSPHORIBOSYL-ATP	7	Nucleosides, Compounds, Compounds-And-Elements, FRAMES, Chemicals, All-Nucleosides, Modified-Nucleosides	1-(5-phospho-&beta;-D-ribosyl)-ATP	https://metacyc.org/compound?orgid=META&id=PHOSPHORIBOSYL-ATP
5-P-BETA-D-RIBOSYL-AMINE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	5-phospho-&beta;-D-ribosylamine	https://metacyc.org/compound?orgid=META&id=5-P-BETA-D-RIBOSYL-AMINE
P-HYDROXY-PHENYLPYRUVATE	7	Compounds, All-Carboxy-Acids, Aromatic-Oxoacids, Acids, Compounds-And-Elements, Organic-Acids, 2-Oxo-carboxylates, FRAMES, Carboxylates, Chemicals, 2-Oxo-Acids	3-(4-hydroxyphenyl)pyruvate	https://metacyc.org/compound?orgid=META&id=P-HYDROXY-PHENYLPYRUVATE
7-8-DIHYDROPTEROATE	7	Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Pterins, Organic-heterobicyclic-compounds, Compounds-And-Elements, Organic-heteromonocyclic-compounds, Chemicals, Pteroates, Pteridines, Organic-Heteropolycyclic-Compounds	7,8-dihydropteroate	https://metacyc.org/compound?orgid=META&id=7-8-DIHYDROPTEROATE
2-PHOSPHO-4-CYTIDINE-5-DIPHOSPHO-2-C-MET	7	Carbohydrate-Derivatives, Pyrimidines, Compounds, Carbohydrates, Diazines, NDP-sugars, Organic-heterocyclic-compound, All-Carbohydrates, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Modified-Nucleotides, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, CDP-SUGARS, FRAMES, NUCLEOTIDE-SUGARS, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Sugar-Phosphate, Chemicals, Glycans	2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	https://metacyc.org/compound?orgid=META&id=2-PHOSPHO-4-CYTIDINE-5-DIPHOSPHO-2-C-MET
THREO-DS-ISO-CITRATE	7	Compounds, FRAMES, All-Carboxy-Acids, Carboxylates, Tricarboxylates, Acids, Compounds-And-Elements, Organic-Acids, Chemicals, Isocitrate	D-threo-isocitrate	https://metacyc.org/compound?orgid=META&id=THREO-DS-ISO-CITRATE
Dodecanoyl-ACPs	7	Macromolecules, Modified-Proteins, Fatty-acyl-ACPs, Saturated-Fatty-Acyl-ACPs, Proteins, FRAMES, Medium-Chain-Acyl-ACPs, ACYL-ACP, Saturated-acyl-ACPs, Polypeptides, Chemicals, All-ACPs	a dodecanoyl-[acp]	https://metacyc.org/compound?orgid=META&id=Dodecanoyl-ACPs
CPD-12932	7	Lipids, Compounds, FRAMES, Polyisoprenoids, Terpenoids, carotenoids, Compounds-And-Elements, Chemicals, Secondary-Metabolites, Tetraterpenes	all-trans-3,4-didehydrolycopene	https://metacyc.org/compound?orgid=META&id=CPD-12932
2-METHYL-6-SOLANYL-14-BENZOQUINONE	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Aromatics, Reduced-Quinones	2-methyl-6-all-trans-nonaprenyl-1,4-benzoquinol	https://metacyc.org/compound?orgid=META&id=2-METHYL-6-SOLANYL-14-BENZOQUINONE
CPD-14101	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals, All-Nucleosides	8-oxo-GDP	https://metacyc.org/compound?orgid=META&id=CPD-14101
O-SUCCINYLBENZOATE	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	2-succinylbenzoate	https://metacyc.org/compound?orgid=META&id=O-SUCCINYLBENZOATE
TYR	7	Compounds, Uncharged-polar-amino-acids, All-Carboxy-Acids, All-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, Amino-Acids-20, Polar-amino-acids, L-Amino-Acids, FRAMES, Carboxylates, Aromatic-Amino-Acids, Chemicals, Aromatic-L-Amino-Acids, Amino-Acids, Alpha-Amino-Acids	L-tyrosine	https://metacyc.org/compound?orgid=META&id=TYR
CPD-13852	7	Modified-Nucleotides, Compounds, Nucleotides, Compounds-And-Elements, FRAMES, Chemicals, All-Nucleosides	2-hydroxy-dAMP	https://metacyc.org/compound?orgid=META&id=CPD-13852
INDOLE_ACETALDEHYDE	7	Compounds, Compounds-And-Elements, FRAMES, Chemicals, Indole-Derivatives, Indoles, Aromatics	(indol-3-yl)acetaldehyde	https://metacyc.org/compound?orgid=META&id=INDOLE_ACETALDEHYDE
PRPP	7	Carbohydrate-Derivatives, Compounds, Carbohydrates, FRAMES, All-Carbohydrates, Compounds-And-Elements, Sugar-Phosphate, Chemicals, Glycans	5-phospho-&alpha;-D-ribose 1-diphosphate	https://metacyc.org/compound?orgid=META&id=PRPP
4-CYTIDINE-5-DIPHOSPHO-2-C	7	Carbohydrate-Derivatives, Pyrimidines, Compounds, Carbohydrates, Diazines, NDP-sugars, Organic-heterocyclic-compound, All-Carbohydrates, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Modified-Nucleotides, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, CDP-SUGARS, FRAMES, NUCLEOTIDE-SUGARS, All-Nucleosides, Organonitrogen-Heterocyclic-Compounds, Nucleotides, Chemicals, Glycans	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	https://metacyc.org/compound?orgid=META&id=4-CYTIDINE-5-DIPHOSPHO-2-C
ACETYL-GLU	7	Compounds, N-Alpha-Acetylated-Amino-Acids, All-Carboxy-Acids, N-Substituted-Amino-Acids, All-Amino-Acids, N-Acylated-Amino-Acids, Compounds-And-Elements, Acids, Organic-Acids, N-Acetylated-Amino-Acids, FRAMES, Acetylated-Amino-Acids, Modified-Amino-Acids, Carboxylates, Chemicals, Amino-Acids	N-acetyl-L-glutamate	https://metacyc.org/compound?orgid=META&id=ACETYL-GLU
FMN	7	Compounds, Organic-heterocyclic-compound, Cofactors, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Acceptors, FLAVIN, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, Oxidized-Flavins, FRAMES, Organonitrogen-Heterocyclic-Compounds, Redox-Electron-Carriers, Benzopteridines, Organic-heterobicyclic-compounds, Chemicals, Flavin-Electorin-Carriers, Pteridines, Organic-Heteropolycyclic-Compounds	FMN	https://metacyc.org/compound?orgid=META&id=FMN
S-ALLANTOIN	7	Amides, ALLANTOIN, Compounds, Compounds-And-Elements, Cyclic-Amides, FRAMES, Chemicals	(S)-(+)-allantoin	https://metacyc.org/compound?orgid=META&id=S-ALLANTOIN
PALMITYL-COA	7	Compounds, Saturated-Fatty-Acyl-CoA, Thioesters, FRAMES, ACYL-COA, Long-Chain-Acyl-CoAs, Compounds-And-Elements, Esters, Chemicals, Long-Chain-234-Saturated-acyl-CoAs, All-Coas, Fatty-Acyl-CoAs	palmitoyl-CoA	https://metacyc.org/compound?orgid=META&id=PALMITYL-COA
LAUROYLCOA-CPD	7	Compounds, Saturated-Fatty-Acyl-CoA, Thioesters, Medium-Chain-Acyl-CoAs, FRAMES, ACYL-COA, Medium-Chain-234-Saturated-acyl-CoAs, Compounds-And-Elements, Esters, Chemicals, All-Coas, Fatty-Acyl-CoAs	lauroyl-CoA	https://metacyc.org/compound?orgid=META&id=LAUROYLCOA-CPD
FARNESYL-PP	7	Compounds, Isoprenoid-Phosphates, Polyisoprenoids, Terpenoids, Isoprenoid-Derivatives, Compounds-And-Elements, Polyisoprenyl-Diphosphates, Methyl-Branched-Lipids, Secondary-Metabolites, Sesquiterpenes, Lipids, FRAMES, Chemicals, TRANS-POLYISOPRENYL-PP	(2E,6E)-farnesyl diphosphate	https://metacyc.org/compound?orgid=META&id=FARNESYL-PP
CPD-14443	7	FRAMES, Compounds, Chemicals, Compounds-And-Elements	(2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate	https://metacyc.org/compound?orgid=META&id=CPD-14443
CPD-20465	7	Compounds, FRAMES, All-Carboxy-Acids, All-Amino-Acids, Modified-Amino-Acids, Phosphorylated-Amino-Acids, Carboxylates, Compounds-And-Elements, Acids, Organic-Acids, Chemicals, Amino-Acids	N5-phospho-L-glutamine	https://metacyc.org/compound?orgid=META&id=CPD-20465
PROTOPORPHYRIN_IX	7	Compounds, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Organic-heterocyclic-compound, Organonitrogen-Heterocyclic-Compounds, Macrocycles, Cyclic-polypyrroles, Organic-heteromonocyclic-compounds, Polypyrroles, Compounds-And-Elements, Chemicals, Porphyrins, Cyclic-tetrapyrroles	protoporphyrin IX	https://metacyc.org/compound?orgid=META&id=PROTOPORPHYRIN_IX
CPD-7224	7	Compounds, N-Alpha-Acetylated-Amino-Acids, All-Carboxy-Acids, N-Substituted-Amino-Acids, All-Amino-Acids, N-Acylated-Amino-Acids, Compounds-And-Elements, N-Acetyl-Amino-Acids, Acids, Organic-Acids, N-ACYL-L-AMINO-ACID, N-Acetylated-Amino-Acids, L-Amino-Acids, FRAMES, Acetylated-Amino-Acids, Modified-Amino-Acids, Carboxylates, Chemicals, Amino-Acids	N-acetyl-L-citrulline	https://metacyc.org/compound?orgid=META&id=CPD-7224
IMP	7	Compounds, Organic-heterocyclic-compound, Organic-heteromonocyclic-compounds, Compounds-And-Elements, Nucleoside-Monophosphates, Ribonucleoside-Monophosphates, Nitrogen-Molecular-Entities, Organonitrogen-Compounds, FRAMES, Purine-ribonucleotides, All-Nucleosides, Purines, Organonitrogen-Heterocyclic-Compounds, Purine-Nucleotides, Ribonucleotides, Organic-heterobicyclic-compounds, Nucleotides, Chemicals, Purine-ribonucleosides-5-P, Organic-Heteropolycyclic-Compounds	IMP	https://metacyc.org/compound?orgid=META&id=IMP
PHE	7	Compounds, All-Carboxy-Acids, All-Amino-Acids, Aromatics, Compounds-And-Elements, Phenylpropanoids, Acids, Organic-Acids, Amino-Acids-20, Non-polar-amino-acids, L-Amino-Acids, FRAMES, Carboxylates, Aromatic-Amino-Acids, Chemicals, Organic-aromatic-compounds, Aromatic-L-Amino-Acids, Amino-Acids, Alpha-Amino-Acids	L-phenylalanine	https://metacyc.org/compound?orgid=META&id=PHE
